time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-10-27T10:10:12.929Z,60.153,-141.3149,0,1.8,ml,,,,0.48,ak,ak20291950,2018-10-30T18:01:32.809Z,"62km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-26T22:01:07.814Z,60.2197,-141.2532,0,1.6,ml,,,,0.66,ak,ak20291668,2018-11-02T00:24:30.661Z,"67km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-24T12:05:59.325Z,61.2932,-147.6053,0,1.6,ml,,,,0.89,ak,ak20289757,2018-10-31T22:52:59.766Z,"69km WNW of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-24T08:16:21.934Z,57.5155,-132.9465,0,1.9,ml,,,,1.02,ak,ak20307273,2018-11-12T19:52:22.732Z,"78km N of Petersburg, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-21T17:12:46.836Z,57.4379,-132.9326,0,1.9,ml,,,,0.31,ak,ak20291215,2018-10-26T01:06:02.228Z,"69km N of Petersburg, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-20T16:18:33.092Z,60.1269,-141.28,0,2,ml,,,,0.4,ak,ak20288190,2018-10-24T23:45:13.704Z,"64km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-20T16:16:05.695Z,60.1833,-141.2546,0,1.6,ml,,,,0.57,ak,ak20290026,2018-10-24T23:45:13.112Z,"66km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-20T04:55:39.785Z,57.4418,-132.9046,0,1.9,ml,,,,0.49,ak,ak20288222,2018-10-24T23:43:23.227Z,"70km N of Petersburg, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-19T00:04:03.980Z,60.1446,-141.1573,0,1.4,ml,,,,0.86,ak,ak20286951,2018-10-25T19:47:05.621Z,"71km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-18T04:58:09.119Z,60.1057,-141.5381,0,1.5,ml,,,,0.5,ak,ak20286332,2018-10-24T23:54:08.622Z,"49km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-17T06:48:34.052Z,60.2773,-148.3221,0,1.6,ml,,,,0.73,ak,ak20285312,2018-10-23T02:04:34.844Z,"58km SSE of Whittier, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-17T03:08:10.299Z,60.1796,-141.365,0,1.3,ml,,,,0.49,ak,ak20285267,2018-10-23T02:02:40.774Z,"60km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-15T23:53:50.748Z,58.4689,-137.1212,0,2.1,ml,,,,0.68,ak,ak20287437,2018-10-19T16:41:11.389Z,"81km W of Gustavus, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-15T20:31:59.772Z,58.4149,-137.0957,0,2.3,ml,,,,1.05,ak,ak20287417,2018-10-19T16:40:19.183Z,"79km W of Gustavus, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-15T17:10:07.026Z,58.4999,-137.0846,0,2.3,ml,,,,0.81,ak,ak20283935,2018-10-19T16:40:09.881Z,"79km W of Gustavus, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-15T12:54:23.674Z,58.416,-137.1852,0,2.4,ml,,,,1.11,ak,ak20283848,2018-10-26T05:48:47.040Z,"84km W of Gustavus, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-15T11:19:07.880Z,58.4411,-137.2336,0,2.3,ml,,,,1.35,ak,ak20287379,2018-10-26T05:37:02.040Z,"87km W of Gustavus, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-15T09:09:55.238Z,58.4793,-136.9252,0,2.4,ml,,,,1.01,ak,ak20287366,2018-11-20T12:20:24.040Z,"69km W of Gustavus, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-15T07:39:59.613Z,58.4848,-137.1754,0,2.4,ml,,,,1.09,ak,ak20287356,2018-11-20T14:47:12.040Z,"84km W of Gustavus, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-15T06:37:49.421Z,58.4089,-137.253,0,2.4,ml,,,,1.38,ak,ak20287349,2018-12-03T08:46:31.040Z,"88km W of Gustavus, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-15T05:38:20.218Z,58.3905,-137.2075,0,2.3,ml,,,,1.64,ak,ak20287343,2018-10-19T16:39:39.153Z,"86km W of Gustavus, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-15T02:37:30.301Z,58.4441,-137.1974,0,2.2,ml,,,,1.17,ak,ak20287320,2018-10-19T16:39:25.783Z,"85km W of Gustavus, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-15T00:02:40.434Z,60.1506,-141.3143,0,1.3,ml,,,,0.61,ak,ak20281936,2018-10-19T16:39:13.995Z,"62km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
